date,units,tavg,preciptotal,rolling_mean,rolling_min,rolling_max,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,is_weekend,holiday,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_month_1,day_of_month_2,day_of_month_3,day_of_month_4,day_of_month_5,day_of_month_6,day_of_month_7,day_of_month_8,day_of_month_9,day_of_month_10,day_of_month_11,day_of_month_12,day_of_month_13,day_of_month_14,day_of_month_15,day_of_month_16,day_of_month_17,day_of_month_18,day_of_month_19,day_of_month_20,day_of_month_21,day_of_month_22,day_of_month_23,day_of_month_24,day_of_month_25,day_of_month_26,day_of_month_27,day_of_month_28,day_of_month_29,day_of_month_30,day_of_month_31
2013-02-20,607,39.8235294117647,0.13236842105263158,685.0,468.0,1104.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,769.0,615.0,590.0,510.0,521.0,693.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-02-21,584,38.388888888888886,0.17263157894736844,682.0,468.0,1104.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,769.0,615.0,590.0,510.0,521.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-22,521,39.05555555555556,0.02052631578947368,684.0,468.0,1104.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,769.0,615.0,590.0,510.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-02-23,723,42.5,0.09789473684210526,685.0,468.0,1104.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,769.0,615.0,590.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-02-24,850,44.94444444444444,0.17157894736842105,689.0,468.0,1104.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,769.0,615.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-02-25,776,42.94444444444444,0.5923684210526315,697.0,468.0,1104.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,769.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-26,493,43.888888888888886,0.12842105263157894,697.0,468.0,1104.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,730.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-02-27,429,42.888888888888886,0.2657894736842106,689.0,468.0,1104.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,598.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-02-28,448,42.5,0.002631578947368421,684.0,429.0,1104.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,494.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-03-01,812,40.0,0.0005263157894736842,682.0,429.0,1104.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,468.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-02,862,38.72222222222222,0.0007894736842105263,694.0,429.0,1104.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,475.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,865,42.72222222222222,0.002631578947368421,707.0,429.0,1104.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,1104.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,722,50.9375,0.005526315789473685,699.0,429.0,1078.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,1044.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,786,42.25,0.04447368421052632,688.0,429.0,1078.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,1007.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,648,41.833333333333336,0.027894736842105264,681.0,429.0,1078.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,665.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,516,45.333333333333336,0.04105263157894737,680.0,429.0,1078.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,935.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,586,47.833333333333336,0.1263157894736842,666.0,429.0,1078.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,604.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,706,50.27777777777778,0.22763157894736843,665.0,429.0,1078.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,614.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,889,45.388888888888886,0.17184210526315788,668.0,429.0,1078.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,653.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,757,45.72222222222222,0.005263157894736842,676.0,429.0,1078.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,747.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,580,48.35294117647059,0.095,677.0,429.0,1078.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,1078.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,501,47.166666666666664,0.0002631578947368421,660.0,429.0,889.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,750.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,610,49.11764705882353,0.0013157894736842105,652.0,429.0,889.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,655.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,588,52.22222222222222,0.010263157894736842,650.0,429.0,889.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,535.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,700,52.27777777777778,0.0015789473684210526,652.0,429.0,889.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,511.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,704,46.888888888888886,0.0013157894736842105,658.0,429.0,889.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,606.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,694,48.55555555555556,0.025526315789473685,662.0,429.0,889.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,692.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,543,46.94444444444444,0.19157894736842104,662.0,429.0,889.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,812.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,535,43.111111111111114,0.06342105263157895,653.0,429.0,889.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,564.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-03-21,564,44.22222222222222,0.007631578947368422,652.0,429.0,889.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,518.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-03-22,570,46.10526315789474,0.049736842105263156,653.0,429.0,889.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,607.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-23,712,44.68421052631579,0.4565789473684212,652.0,429.0,889.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,584.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-03-24,678,44.0,0.06342105263157893,656.0,429.0,889.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,521.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-03-25,630,40.26315789473684,0.0013157894736842105,662.0,429.0,889.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,723.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-03-26,455,41.63157894736842,0.00368421052631579,658.0,429.0,889.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,850.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-03-27,478,47.73684210526316,0.0007894736842105263,645.0,429.0,889.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,776.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-03-28,570,52.473684210526315,0.0034210526315789475,635.0,429.0,889.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,493.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-03-29,629,56.31578947368421,0.04421052631578948,638.0,429.0,889.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,429.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-03-30,725,60.8235294117647,0.1163157894736842,645.0,448.0,889.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,448.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-03-31,535,58.388888888888886,0.07184210526315789,654.0,455.0,889.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,812.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-01,700,56.1578947368421,0.05105263157894737,645.0,455.0,889.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,862.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-02,467,48.21052631578947,0.49684210526315786,639.0,455.0,889.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,865.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-03,450,46.526315789473685,0.4352631578947368,626.0,455.0,889.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,722.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-04,490,50.473684210526315,0.04789473684210527,617.0,450.0,889.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,786.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-05,679,51.8421052631579,0.0481578947368421,607.0,450.0,889.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,648.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-06,349,55.94736842105263,0.007105263157894737,608.0,450.0,889.0,679.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,516.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-07,346,57.94736842105263,0.00973684210526316,602.0,349.0,889.0,349.0,679.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,586.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-08,314,62.26315789473684,0.05842105263157894,594.0,346.0,889.0,346.0,349.0,679.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,706.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-09,346,60.578947368421055,0.13842105263157897,581.0,314.0,889.0,314.0,346.0,349.0,679.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,889.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-10,429,49.166666666666664,0.406578947368421,563.0,314.0,757.0,346.0,314.0,346.0,349.0,679.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,757.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-11,270,51.21052631578947,0.10500000000000001,552.0,314.0,725.0,429.0,346.0,314.0,346.0,349.0,679.0,490.0,450.0,467.0,700.0,535.0,725.0,629.0,570.0,478.0,455.0,630.0,678.0,712.0,570.0,564.0,535.0,543.0,694.0,704.0,700.0,588.0,610.0,501.0,580.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
